67,Private,200862,10th,6,Never-married,?,Not-in-family,Black,Female,0,0,35,United-States,0
39,Private,142804,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,16,United-States,0
63,Private,221592,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
22,Private,33016,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
18,Private,312634,11th,7,Never-married,?,Own-child,White,Male,0,0,25,United-States,0
20,Private,210474,Some-college,10,Never-married,?,Own-child,White,Female,0,0,15,United-States,0
58,Private,361870,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,30,United-States,0
22,Private,217421,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,0
68,Private,53850,7th-8th,4,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
46,Private,206357,5th-6th,3,Married-civ-spouse,?,Wife,White,Female,0,0,40,Mexico,0
17,Private,228373,10th,6,Never-married,?,Own-child,White,Male,0,0,30,United-States,0
24,Private,26671,HS-grad,9,Never-married,?,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
20,Private,200967,Some-college,10,Never-married,?,Own-child,White,Female,0,0,12,United-States,0
20,Private,58740,Some-college,10,Never-married,?,Own-child,White,Male,0,0,15,United-States,0
53,Private,155233,12th,8,Married-civ-spouse,?,Wife,White,Female,0,0,40,Italy,0
19,Private,208066,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
48,Private,184513,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,80,United-States,1
77,Private,153113,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,1455,0,25,United-States,0
65,Private,136431,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,9386,0,40,United-States,1
36,Private,247547,HS-grad,9,Never-married,?,Not-in-family,Black,Female,0,0,40,United-States,0
36,Private,205396,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,4,United-States,0
23,Private,111340,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,1573,40,United-States,0
63,Private,401531,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,0
29,Private,116820,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,50,United-States,0
19,Private,541282,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
70,Private,149040,HS-grad,9,Widowed,?,Not-in-family,White,Female,2964,0,12,United-States,0
22,Private,199005,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
32,Private,158784,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,0,40,United-States,0
60,Private,366531,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,0,40,United-States,0
48,Private,167381,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,25,United-States,0
55,Private,487411,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
18,Private,210652,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,15,United-States,0
34,Private,268127,12th,8,Separated,?,Unmarried,Black,Female,0,0,40,United-States,0
21,Private,398480,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
38,Private,104094,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,0
22,Private,154235,Some-college,10,Married-civ-spouse,?,Wife,White,Female,3781,0,35,United-States,0
64,Private,104756,Some-college,10,Widowed,?,Unmarried,White,Female,0,0,8,United-States,0
30,Private,138744,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
66,Private,128614,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,1
19,Private,52114,Some-college,10,Never-married,?,Own-child,White,Female,0,0,10,United-States,0
67,Private,37170,7th-8th,4,Divorced,?,Not-in-family,White,Male,0,0,3,United-States,0
27,Private,308995,Some-college,10,Divorced,?,Own-child,Black,Female,0,0,40,United-States,0
27,Private,146651,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,15,United-States,0
35,Private,327120,Assoc-acdm,12,Never-married,?,Not-in-family,White,Male,0,0,55,United-States,0
20,Private,316304,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
78,Private,363134,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,1,United-States,0
22,Private,185357,Some-college,10,Never-married,?,Own-child,White,Male,0,0,50,United-States,0
25,Private,219897,Masters,14,Never-married,?,Not-in-family,White,Female,0,0,35,Canada,0
67,Private,183374,HS-grad,9,Widowed,?,Not-in-family,White,Female,2329,0,15,United-States,0
75,Private,91417,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,0,0,20,United-States,0
19,Private,145989,Some-college,10,Never-married,?,Own-child,White,Male,0,0,45,United-States,0
21,Private,162165,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,43,United-States,0
18,Private,206359,10th,6,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
81,Private,106765,Some-college,10,Widowed,?,Unmarried,White,Female,0,0,4,United-States,0
64,Private,220258,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,24,United-States,0
24,Private,61791,9th,5,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,0
21,Private,231511,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,0
20,Private,184271,Assoc-acdm,12,Never-married,?,Own-child,White,Female,594,0,20,United-States,0
23,Private,164574,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
72,Private,75890,Some-college,10,Widowed,?,Unmarried,Asian-Pac-Islander,Female,0,0,4,United-States,0
48,Private,144397,Some-college,10,Divorced,?,Unmarried,Black,Female,0,0,30,United-States,0
19,Private,190093,12th,8,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,0
64,Private,285742,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,1
71,Private,176986,HS-grad,9,Widowed,?,Unmarried,White,Male,0,0,24,United-States,0
60,Private,88675,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
69,Private,248248,1st-4th,2,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,34,Philippines,0
33,Private,289046,HS-grad,9,Divorced,?,Not-in-family,Black,Male,0,1741,40,United-States,0
19,Private,426589,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,15,United-States,0
68,Private,365350,5th-6th,3,Married-spouse-absent,?,Not-in-family,White,Male,0,0,30,United-States,0
54,Private,186565,Masters,14,Divorced,?,Not-in-family,White,Male,0,0,1,United-States,0
31,Private,213771,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,36,United-States,0
17,Private,186575,11th,7,Never-married,?,Own-child,White,Male,0,0,10,United-States,0
29,Private,95108,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,0
19,Private,211553,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States,0
41,Private,77937,12th,8,Divorced,?,Not-in-family,White,Female,0,0,40,Canada,0
27,Private,501172,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,419,20,Mexico,0
63,Private,447079,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,15,United-States,0
38,Private,115376,Some-college,10,Married-civ-spouse,?,Wife,Black,Female,0,0,40,United-States,0
64,Private,143716,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,0
28,Private,200819,7th-8th,4,Divorced,?,Own-child,White,Male,0,0,84,United-States,0
21,Private,220115,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,0
23,Private,281668,10th,6,Never-married,?,Own-child,Black,Female,0,0,40,United-States,0
49,Private,261059,10th,6,Separated,?,Own-child,White,Male,2176,0,40,United-States,0
43,Private,200508,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
47,Private,149700,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,36,United-States,1
72,Private,132015,7th-8th,4,Divorced,?,Not-in-family,White,Female,0,0,6,United-States,0
68,Private,180082,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,23,United-States,0
17,Private,659273,11th,7,Never-married,?,Own-child,Black,Female,0,0,40,Trinadad&Tobago,0
59,Private,441227,Masters,14,Married-civ-spouse,?,Husband,Black,Male,7298,0,50,United-States,1
69,Private,337720,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,24,United-States,0
58,Private,150031,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,0
18,Private,35855,11th,7,Never-married,?,Own-child,White,Male,0,0,30,United-States,0
19,Private,199609,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,0
72,Private,177226,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,0
62,Private,81578,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
51,Private,203015,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
25,Private,41107,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,Canada,0
20,Private,307149,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States,0
53,Private,237868,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,1
61,Private,42938,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,7,United-States,1
20,Private,401690,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,30,United-States,0
71,Private,94314,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,1173,0,18,United-States,0
21,Private,205940,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
61,Private,265201,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,14,United-States,0
75,Private,226593,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,0
18,Private,197057,10th,6,Never-married,?,Own-child,Black,Male,0,0,40,United-States,0
66,Private,112871,11th,7,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,0
29,Private,41281,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,50,United-States,0
30,Private,183746,HS-grad,9,Never-married,?,Not-in-family,Black,Female,0,0,40,United-States,0
64,Private,109108,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,20,United-States,0
17,Private,74685,10th,6,Never-married,?,Own-child,White,Male,0,0,20,United-States,0
17,Private,158762,10th,6,Never-married,?,Own-child,White,Female,0,0,20,United-States,0
70,Private,173736,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,6,United-States,0
55,Private,105138,HS-grad,9,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,0
17,Private,143331,11th,7,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
19,Private,167428,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
20,Private,195767,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
23,Private,145964,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,0
22,Private,24008,Some-college,10,Never-married,?,Own-child,White,Male,0,0,72,United-States,0
31,Private,212529,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,40,United-States,0
19,Private,285177,Some-college,10,Never-married,?,Own-child,White,Male,0,0,18,United-States,0
32,Private,339099,Some-college,10,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,0
18,Private,142043,11th,7,Never-married,?,Other-relative,White,Male,0,0,15,United-States,0
36,Private,137492,HS-grad,9,Divorced,?,Unmarried,Black,Female,0,0,40,United-States,0
62,Private,296485,Assoc-voc,11,Separated,?,Not-in-family,White,Male,0,0,10,United-States,0
53,Private,123011,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
62,Private,72486,HS-grad,9,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,24,China,0
67,Private,159542,5th-6th,3,Widowed,?,Unmarried,Black,Female,0,0,40,United-States,0
20,Private,117618,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
78,Private,74795,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,4,United-States,0
38,Private,242221,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,38,United-States,0
65,Private,315728,HS-grad,9,Widowed,?,Unmarried,White,Female,2329,0,75,United-States,0
18,Private,103497,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,0
17,Private,213055,11th,7,Never-married,?,Not-in-family,Other,Female,0,0,20,United-States,0
78,Private,292019,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,0
18,Private,200525,11th,7,Never-married,?,Own-child,White,Female,0,0,25,United-States,0
47,Private,104489,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,45,United-States,0
73,Private,378922,HS-grad,9,Married-spouse-absent,?,Not-in-family,White,Female,0,0,20,Canada,0
18,Private,104704,11th,7,Never-married,?,Own-child,Black,Male,0,0,25,United-States,0
62,Private,160155,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,6418,0,40,United-States,1
25,Private,262245,Assoc-voc,11,Never-married,?,Own-child,White,Female,3418,0,40,United-States,0
35,Private,171062,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,40,England,0
57,Private,274900,7th-8th,4,Married-civ-spouse,?,Other-relative,White,Male,0,0,45,Dominican-Republic,0
70,Private,336007,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,0
80,Private,172826,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,0
71,Private,144872,Some-college,10,Married-civ-spouse,?,Husband,White,Male,6514,0,40,United-States,1
55,Private,449576,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,48,Mexico,0
20,Private,141453,Some-college,10,Never-married,?,Own-child,White,Female,0,0,10,United-States,0
32,Private,161288,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,45,United-States,0
20,Private,25139,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
39,Private,103986,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,1590,40,United-States,0
20,Private,41035,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,0
21,Private,149704,HS-grad,9,Never-married,?,Not-in-family,White,Female,1055,0,40,United-States,0
44,Private,29841,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,50,United-States,0
34,Private,41493,Bachelors,13,Divorced,?,Own-child,White,Female,0,0,40,United-States,0
19,Private,39460,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,60,United-States,0
22,Private,87867,12th,8,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,0
27,Private,95708,11th,7,Divorced,?,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,0
25,Private,394820,Some-college,10,Separated,?,Unmarried,White,Female,0,0,20,United-States,0
21,Private,197583,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
48,Private,222478,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,0
73,Private,281907,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,3,United-States,0
33,Private,182771,Bachelors,13,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,80,Philippines,0
56,Private,174533,Bachelors,13,Never-married,?,Unmarried,White,Female,0,0,20,United-States,0
72,Private,271352,10th,6,Divorced,?,Not-in-family,White,Male,0,0,12,United-States,0
54,Private,108233,Assoc-acdm,12,Separated,?,Not-in-family,Black,Female,0,0,20,United-States,0
34,Private,346762,11th,7,Divorced,?,Own-child,White,Male,0,0,84,United-States,0
42,Private,240027,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,0
81,Private,147097,Bachelors,13,Widowed,?,Not-in-family,White,Male,0,0,5,United-States,0
72,Private,314567,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,0
41,Private,188436,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,Canada,0
54,Private,169785,Masters,14,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,0
65,Private,143118,HS-grad,9,Widowed,?,Unmarried,White,Female,0,2206,10,United-States,0
22,Private,243190,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,40,China,0
54,Private,95329,Some-college,10,Divorced,?,Own-child,White,Male,0,0,50,United-States,0
69,Private,121136,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,13,United-States,0
21,Private,85733,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
28,Private,174666,10th,6,Separated,?,Not-in-family,White,Male,0,0,80,United-States,0
53,Private,135105,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,50,United-States,0
19,Private,229431,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
20,Private,29810,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
66,Private,270460,7th-8th,4,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,0
63,Private,231777,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,0
38,Private,181705,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,24,United-States,0
25,Private,257006,11th,7,Divorced,?,Unmarried,White,Female,0,0,40,United-States,0
76,Private,211574,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,0
21,Private,314645,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,43,United-States,0
30,Private,159159,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,30,United-States,0
28,Private,169631,Assoc-acdm,12,Married-AF-spouse,?,Wife,White,Female,0,0,3,United-States,0
22,Private,199426,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,0
26,Private,40032,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,0
47,Private,186805,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Female,0,0,35,United-States,0
21,Private,214635,Some-college,10,Never-married,?,Own-child,White,Male,0,0,24,United-States,0
38,Private,245372,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,75,United-States,1
58,Private,99131,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,7298,0,40,United-States,1
67,Private,105252,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,0
19,Private,195282,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,20,United-States,0
76,Private,152802,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,0
35,Private,164866,10th,6,Divorced,?,Not-in-family,White,Male,0,0,99,United-States,0
27,Private,60726,Bachelors,13,Never-married,?,Not-in-family,Black,Male,0,0,45,United-States,0
67,Private,36135,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,0
40,Private,165309,7th-8th,4,Separated,?,Not-in-family,White,Female,0,0,8,United-States,0
28,Private,205562,Masters,14,Never-married,?,Not-in-family,Black,Female,0,0,40,United-States,0
76,Private,79445,10th,6,Married-civ-spouse,?,Husband,White,Male,1173,0,40,United-States,0
61,Private,113544,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,55,United-States,0
68,Private,196782,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,0
28,Private,230704,HS-grad,9,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,0
21,Private,96844,HS-grad,9,Married-civ-spouse,?,Other-relative,White,Female,0,0,40,United-States,0
18,Private,97683,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,15,United-States,0
71,Private,283889,HS-grad,9,Married-spouse-absent,?,Not-in-family,Black,Male,0,1816,40,United-States,0
19,Private,174233,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,24,United-States,0
29,Private,153167,Some-college,10,Never-married,?,Own-child,Black,Female,0,0,40,United-States,0
27,Private,119851,Some-college,10,Divorced,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
43,Private,96321,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
46,Private,81136,Assoc-voc,11,Divorced,?,Unmarried,White,Male,0,0,30,United-States,0
72,Private,237229,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,0,30,United-States,0
19,Private,331702,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
58,Private,158506,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,16,United-States,0
20,Private,195075,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30,United-States,0
41,Private,133456,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,50,United-States,0
22,Private,77873,9th,5,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,0
32,Private,199244,10th,6,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,0
19,Private,307837,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
62,Private,144026,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,0
80,Private,174995,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,Canada,0
28,Private,291374,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,30,United-States,0
18,Private,90636,Some-college,10,Never-married,?,Own-child,Amer-Indian-Eskimo,Female,594,0,40,United-States,0
48,Private,175653,Assoc-acdm,12,Divorced,?,Not-in-family,White,Female,14084,0,40,United-States,1
41,Private,277390,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,30,United-States,1
31,Private,672412,11th,7,Separated,?,Not-in-family,Black,Male,0,0,40,United-States,0
62,Private,223447,12th,8,Divorced,?,Not-in-family,White,Male,0,0,40,Canada,0
65,Private,146722,12th,8,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,0
61,Private,202106,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,1902,40,United-States,1
68,Private,117542,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,1409,0,15,United-States,0
51,Private,285200,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2105,0,24,United-States,0
37,Private,161664,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,60,United-States,0
21,Private,117222,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
24,Private,99829,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
31,Private,163890,Some-college,10,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,0
34,Private,35595,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,0
22,Private,227943,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,44,United-States,0
30,Private,411560,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,0
26,Private,221626,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,0
21,Private,148509,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,30,United-States,0
19,Private,199495,Some-college,10,Never-married,?,Own-child,White,Male,0,0,60,United-States,0
46,Private,233014,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,0
63,Private,68954,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,11,United-States,0
27,Private,123147,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,25,United-States,0
61,Private,188172,Doctorate,16,Widowed,?,Not-in-family,White,Female,0,0,5,United-States,0
33,Private,212491,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,0
19,Private,369527,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
21,Private,124242,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
22,Private,137876,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
18,Private,118847,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,24,United-States,0
57,Private,137658,HS-grad,9,Married-civ-spouse,?,Husband,Other,Male,0,0,5,Columbia,0
35,Private,144172,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,16,United-States,0
20,Private,169184,Some-college,10,Never-married,?,Other-relative,Black,Female,0,0,40,United-States,0
49,Private,178215,Some-college,10,Widowed,?,Unmarried,White,Female,0,0,28,United-States,0
22,Private,190290,Some-college,10,Never-married,?,Own-child,White,Male,0,0,65,United-States,0
17,Private,235661,10th,6,Never-married,?,Own-child,White,Female,0,0,30,United-States,0
73,Private,132737,10th,6,Never-married,?,Not-in-family,White,Male,0,0,4,United-States,0
19,Private,109938,11th,7,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,0
24,Private,83783,7th-8th,4,Never-married,?,Not-in-family,White,Female,0,0,25,United-States,0
59,Private,179078,HS-grad,9,Widowed,?,Unmarried,Black,Female,0,0,40,United-States,0
74,Private,95630,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,0
31,Private,233371,HS-grad,9,Married-civ-spouse,?,Wife,Black,Female,0,0,45,United-States,0
21,Private,161930,HS-grad,9,Never-married,?,Own-child,Black,Female,0,1504,30,United-States,0
18,Private,274746,HS-grad,9,Never-married,?,Unmarried,White,Female,0,0,20,United-States,0
58,Private,129632,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,4,United-States,0
18,Private,30246,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,0
59,Private,102058,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,0,45,Portugal,0
33,Private,160776,Assoc-voc,11,Divorced,?,Not-in-family,White,Female,0,0,40,France,0
52,Private,287575,HS-grad,9,Separated,?,Unmarried,White,Male,0,0,40,United-States,0
40,Private,397346,Assoc-acdm,12,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,0
19,Private,41609,Some-college,10,Never-married,?,Own-child,White,Male,0,0,10,United-States,0
17,Private,303317,11th,7,Never-married,?,Own-child,White,Male,0,0,40,United-States,0
17,Private,806316,11th,7,Never-married,?,Own-child,White,Female,0,0,20,United-States,0
20,Private,124242,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,0
71,Private,46836,7th-8th,4,Separated,?,Not-in-family,Black,Male,0,0,15,United-States,0
29,Private,19793,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,8,United-States,0
76,Private,164835,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,25,United-States,0
19,Private,47235,Some-college,10,Never-married,?,Own-child,White,Female,0,0,20,United-States,0
83,Private,29702,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,0
43,Private,396116,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
18,Private,354236,10th,6,Never-married,?,Own-child,White,Female,0,0,30,United-States,0
18,Private,255282,11th,7,Never-married,?,Own-child,Black,Male,0,1602,48,United-States,0
79,Private,163140,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,1
73,Private,139049,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,22,United-States,1
77,Private,185426,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,0
57,Private,274680,Preschool,1,Separated,?,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,264758,Some-college,10,Married-civ-spouse,?,Husband,Black,Male,0,0,40,Haiti,0
24,Private,214542,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,60,United-States,0
59,Private,147989,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,35,United-States,0
61,Private,135285,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,2603,32,United-States,0
23,Private,138938,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,3,United-States,0
18,Private,85154,12th,8,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,24,Germany,0
25,Private,270276,9th,5,Separated,?,Not-in-family,White,Female,1055,0,40,United-States,0
